,presapp_foreignstr,guarpr_dpc,guarpr_rpc,envir_gwarm,envir_nuke,envir_drill,envjob_rpc,envjob_dpc,inspre_dpc,inspre_rpc,ineq_incgap_x,ineqinc_ineqreduc,econcand_rwin,econcand_dwin,immigpo_level,immigpo_jobs,immig_policy,milln_milltax_x,iran_nukeinvd,iran_nuksanct,china_econ,war_worthit,war_terror,israel_support,defsppr_dpc,defsppr_rpc,prevote_intpreswho,postvote_presvtwho,prevote_intpresst
4451,1,4.0,7.0,2,3,3,6.0,3.0,1.0,7.0,5.0,3,3.0,1.0,3.0,2.0,3.0,7.0,1,3,2,1,1,2,3.0,5.0,1.0,1.0,2.0
4452,1,4.0,5.0,2,1,1,5.0,3.0,2.0,7.0,5.0,3,3.0,2.0,3.0,3.0,4.0,7.0,1,2,1,1,1,3,4.0,6.0,-1.0,-1.0,-1.0
4453,1,3.0,6.0,2,2,2,3.0,3.0,1.0,6.0,5.0,2,1.0,3.0,2.0,3.0,3.0,7.0,1,3,3,1,3,2,2.0,6.0,2.0,2.0,1.0
4454,2,5.0,4.0,1,2,3,4.0,1.0,1.0,6.0,5.0,1,2.0,3.0,1.0,3.0,1.0,6.0,1,3,1,2,2,1,3.0,7.0,2.0,2.0,1.0
4455,2,2.0,6.0,2,1,3,6.0,2.0,1.0,3.0,1.0,3,1.0,2.0,2.0,2.0,3.0,7.0,1,3,1,1,2,2,2.0,7.0,2.0,2.0,1.0
4456,1,5.0,5.0,2,2,2,4.0,4.0,4.0,4.0,4.0,2,2.0,2.0,3.0,2.0,3.0,4.0,2,2,1,1,2,2,4.0,4.0,-1.0,-1.0,-1.0
4457,1,3.0,3.0,2,3,3,4.0,4.0,2.0,6.0,5.0,2,2.0,1.0,1.0,3.0,3.0,6.0,1,3,1,1,3,2,4.0,4.0,1.0,1.0,1.0
4458,2,2.0,7.0,2,2,3,5.0,2.0,1.0,4.0,5.0,2,2.0,1.0,3.0,2.0,3.0,7.0,1,3,1,1,2,3,4.0,4.0,1.0,1.0,1.0
4459,1,5.0,7.0,1,1,3,6.0,2.0,1.0,7.0,5.0,-1,3.0,3.0,-1.0,-1.0,3.0,-1.0,-1,-1,-1,1,3,-1,3.0,6.0,1.0,-1.0,2.0
4460,1,5.0,6.0,2,2,3,5.0,4.0,1.0,6.0,5.0,2,1.0,3.0,1.0,4.0,1.0,7.0,1,3,2,1,3,3,1.0,7.0,-1.0,-1.0,-1.0
4461,2,1.0,6.0,1,2,3,5.0,2.0,1.0,6.0,4.0,1,1.0,3.0,1.0,4.0,1.0,2.0,1,3,3,1,3,1,2.0,5.0,2.0,-1.0,1.0
4462,2,4.0,7.0,2,3,3,7.0,3.0,2.0,7.0,5.0,3,1.0,1.0,3.0,2.0,2.0,7.0,1,3,1,1,2,3,5.0,1.0,1.0,1.0,1.0
4463,2,4.0,7.0,2,2,3,4.0,4.0,4.0,7.0,5.0,2,3.0,1.0,3.0,2.0,3.0,6.0,1,3,1,1,2,3,4.0,3.0,1.0,1.0,1.0
4464,1,4.0,6.0,2,3,3,5.0,3.0,2.0,6.0,5.0,1,1.0,2.0,3.0,2.0,2.0,4.0,1,3,1,2,1,3,3.0,4.0,2.0,2.0,2.0
4465,1,2.0,6.0,1,2,3,6.0,1.0,2.0,6.0,5.0,2,3.0,1.0,1.0,3.0,1.0,7.0,3,3,1,2,2,2,6.0,2.0,1.0,1.0,2.0
4466,2,4.0,7.0,2,3,3,7.0,3.0,5.0,7.0,5.0,2,1.0,1.0,3.0,2.0,2.0,6.0,1,3,1,1,2,2,4.0,5.0,1.0,1.0,1.0
4467,2,1.0,6.0,2,3,3,6.0,1.0,1.0,6.0,3.0,1,1.0,3.0,3.0,2.0,2.0,4.0,2,3,1,2,2,1,1.0,6.0,-1.0,-1.0,-1.0
4468,1,4.0,4.0,2,2,3,3.0,5.0,4.0,5.0,4.0,2,1.0,2.0,3.0,2.0,3.0,6.0,3,2,2,1,2,2,5.0,5.0,5.0,2.0,2.0
4469,2,3.0,6.0,2,2,2,6.0,3.0,6.0,7.0,5.0,1,2.0,2.0,2.0,3.0,3.0,7.0,3,3,1,1,2,2,3.0,4.0,5.0,-1.0,2.0
4470,2,1.0,6.0,2,1,3,6.0,1.0,1.0,7.0,5.0,2,3.0,3.0,5.0,1.0,3.0,4.0,1,1,3,1,2,2,3.0,6.0,2.0,2.0,2.0
4471,1,3.0,7.0,2,2,2,6.0,3.0,2.0,7.0,5.0,2,3.0,1.0,3.0,2.0,3.0,7.0,2,3,1,1,2,2,3.0,6.0,1.0,1.0,1.0
4472,1,1.0,7.0,2,2,3,6.0,2.0,1.0,6.0,5.0,1,1.0,2.0,1.0,2.0,1.0,6.0,1,3,1,1,2,2,3.0,4.0,2.0,2.0,2.0
4473,2,4.0,7.0,2,3,2,7.0,3.0,4.0,7.0,5.0,3,3.0,1.0,3.0,2.0,3.0,7.0,1,3,1,2,1,2,4.0,7.0,1.0,1.0,1.0
4474,2,1.0,2.0,1,3,3,5.0,1.0,1.0,4.0,3.0,1,1.0,3.0,3.0,2.0,3.0,4.0,2,3,1,1,1,2,6.0,4.0,2.0,2.0,1.0
4475,1,4.0,5.0,2,2,3,6.0,5.0,7.0,5.0,4.0,2,1.0,3.0,1.0,3.0,3.0,6.0,2,3,2,1,2,3,5.0,7.0,2.0,2.0,1.0
4476,1,3.0,5.0,2,1,3,4.0,4.0,2.0,6.0,5.0,3,2.0,1.0,3.0,2.0,3.0,7.0,3,2,-1,1,1,2,5.0,3.0,1.0,-1.0,1.0
4477,2,6.0,4.0,2,3,3,4.0,6.0,6.0,2.0,5.0,1,1.0,1.0,3.0,1.0,3.0,7.0,3,3,1,1,2,1,6.0,3.0,-1.0,-1.0,-1.0
4478,1,3.0,5.0,1,3,3,5.0,3.0,2.0,6.0,3.0,1,2.0,2.0,3.0,2.0,3.0,4.0,3,3,2,2,1,2,2.0,6.0,2.0,2.0,1.0
4479,2,7.0,1.0,2,1,1,5.0,7.0,4.0,1.0,3.0,2,3.0,1.0,1.0,4.0,3.0,1.0,3,3,1,1,3,1,4.0,1.0,1.0,1.0,1.0
4480,2,5.0,6.0,1,2,2,6.0,2.0,1.0,4.0,4.0,3,1.0,3.0,1.0,4.0,1.0,7.0,1,3,1,1,3,1,2.0,6.0,-1.0,-1.0,-1.0
4481,2,5.0,4.0,2,3,3,4.0,4.0,4.0,3.0,2.0,2,3.0,1.0,2.0,2.0,1.0,7.0,1,3,3,1,1,3,4.0,4.0,1.0,1.0,1.0
4482,1,2.0,7.0,1,2,3,5.0,2.0,1.0,6.0,5.0,3,3.0,2.0,2.0,3.0,3.0,7.0,1,3,3,1,2,3,3.0,5.0,1.0,-1.0,2.0
4483,2,2.0,2.0,2,1,2,2.0,6.0,1.0,7.0,1.0,2,2.0,2.0,1.0,3.0,2.0,6.0,3,3,3,1,2,2,5.0,6.0,1.0,1.0,2.0
4484,2,1.0,6.0,1,2,3,7.0,1.0,1.0,7.0,3.0,2,1.0,3.0,3.0,2.0,3.0,4.0,2,2,2,2,2,1,1.0,4.0,2.0,2.0,1.0
4485,1,5.0,4.0,2,2,2,5.0,3.0,2.0,6.0,4.0,2,2.0,1.0,3.0,1.0,4.0,6.0,2,2,2,1,2,2,3.0,4.0,1.0,1.0,1.0
4486,2,3.0,7.0,2,2,1,7.0,3.0,3.0,7.0,5.0,3,3.0,1.0,5.0,1.0,4.0,7.0,1,3,3,2,1,3,3.0,6.0,1.0,1.0,1.0
4487,2,4.0,7.0,2,2,3,6.0,2.0,2.0,7.0,5.0,3,3.0,1.0,4.0,1.0,4.0,7.0,1,3,1,2,2,2,6.0,7.0,1.0,1.0,1.0
4488,1,7.0,6.0,2,3,2,6.0,6.0,3.0,3.0,2.0,1,1.0,2.0,3.0,3.0,1.0,7.0,3,1,3,1,1,3,5.0,5.0,1.0,1.0,1.0
4489,2,1.0,7.0,2,3,1,7.0,1.0,3.0,7.0,5.0,3,2.0,1.0,3.0,2.0,4.0,7.0,1,2,1,1,2,2,3.0,7.0,1.0,1.0,1.0
4490,1,4.0,4.0,1,2,2,4.0,4.0,4.0,4.0,2.0,-1,2.0,2.0,-1.0,-1.0,3.0,-1.0,-1,-1,-1,1,1,-1,4.0,4.0,-1.0,-1.0,-1.0
4491,1,4.0,4.0,2,2,2,4.0,4.0,4.0,4.0,4.0,3,2.0,2.0,3.0,2.0,2.0,7.0,2,2,1,1,2,2,4.0,4.0,-1.0,-1.0,-1.0
4492,2,5.0,3.0,2,3,1,2.0,4.0,1.0,6.0,5.0,3,2.0,2.0,1.0,2.0,1.0,7.0,3,3,1,1,2,3,4.0,2.0,-1.0,-1.0,-1.0
4493,2,3.0,5.0,2,2,2,4.0,4.0,5.0,4.0,5.0,3,2.0,2.0,2.0,3.0,1.0,7.0,2,2,1,1,3,2,4.0,4.0,-1.0,-1.0,-1.0
4494,2,4.0,7.0,2,1,1,7.0,2.0,2.0,7.0,5.0,3,3.0,1.0,3.0,1.0,3.0,7.0,1,2,3,1,2,3,3.0,7.0,1.0,1.0,1.0
4495,2,2.0,7.0,2,2,2,4.0,3.0,1.0,7.0,5.0,3,3.0,1.0,3.0,3.0,3.0,7.0,1,3,1,1,2,3,4.0,4.0,1.0,1.0,1.0
4496,2,2.0,7.0,2,3,3,5.0,1.0,1.0,6.0,3.0,1,1.0,3.0,3.0,2.0,3.0,4.0,2,3,1,2,2,1,2.0,7.0,2.0,2.0,1.0
4497,2,1.0,6.0,2,3,3,4.0,1.0,1.0,4.0,3.0,-1,1.0,3.0,-1.0,-1.0,2.0,-1.0,-1,-1,-1,1,2,-1,1.0,6.0,2.0,-1.0,1.0
4498,2,3.0,7.0,2,1,2,7.0,4.0,2.0,7.0,5.0,3,1.0,1.0,2.0,2.0,3.0,7.0,1,3,2,1,3,2,4.0,6.0,1.0,1.0,1.0
4499,1,1.0,6.0,2,2,3,1.0,1.0,2.0,6.0,4.0,1,3.0,2.0,2.0,4.0,3.0,7.0,2,3,3,1,1,2,4.0,6.0,1.0,1.0,1.0
4500,1,2.0,5.0,1,3,3,5.0,1.0,1.0,4.0,3.0,1,2.0,3.0,3.0,2.0,2.0,2.0,1,3,2,1,1,2,2.0,4.0,-1.0,-1.0,-1.0
4501,2,4.0,4.0,2,2,2,4.0,4.0,4.0,4.0,5.0,2,3.0,3.0,1.0,4.0,1.0,4.0,2,2,1,1,3,3,4.0,4.0,-1.0,-1.0,-1.0
4502,2,1.0,6.0,2,1,2,2.0,6.0,1.0,6.0,5.0,2,1.0,3.0,2.0,3.0,3.0,7.0,2,3,-1,1,3,2,2.0,6.0,2.0,2.0,1.0
4503,2,1.0,5.0,2,3,3,5.0,1.0,1.0,6.0,3.0,1,1.0,3.0,3.0,2.0,2.0,2.0,1,3,2,1,1,1,2.0,6.0,2.0,2.0,1.0
4504,2,6.0,5.0,2,2,2,4.0,3.0,7.0,4.0,2.0,1,1.0,3.0,3.0,1.0,3.0,5.0,1,3,3,2,1,1,5.0,4.0,2.0,-1.0,2.0
4505,2,4.0,3.0,2,2,3,3.0,3.0,2.0,5.0,5.0,3,1.0,3.0,1.0,4.0,3.0,7.0,1,3,2,1,1,2,3.0,5.0,2.0,2.0,1.0
4506,2,4.0,4.0,2,1,2,4.0,4.0,4.0,2.0,4.0,1,1.0,1.0,3.0,1.0,4.0,4.0,2,2,2,2,2,3,4.0,3.0,-1.0,-1.0,-1.0
4507,2,2.0,6.0,1,3,3,4.0,1.0,1.0,5.0,3.0,2,1.0,3.0,1.0,4.0,1.0,6.0,1,3,1,1,1,1,2.0,6.0,2.0,2.0,1.0
4508,2,2.0,6.0,1,3,3,6.0,2.0,1.0,5.0,5.0,1,2.0,2.0,1.0,4.0,3.0,7.0,3,3,1,1,3,1,2.0,6.0,5.0,1.0,2.0
4509,2,3.0,3.0,2,2,2,5.0,1.0,5.0,6.0,3.0,2,2.0,1.0,3.0,2.0,3.0,7.0,1,3,3,2,1,2,3.0,6.0,1.0,1.0,1.0
4510,2,1.0,6.0,1,3,3,7.0,1.0,1.0,6.0,3.0,1,1.0,3.0,1.0,4.0,1.0,1.0,1,3,1,1,1,1,1.0,7.0,-1.0,-1.0,-1.0
4511,2,1.0,6.0,1,3,3,6.0,1.0,1.0,5.0,3.0,1,1.0,3.0,2.0,2.0,1.0,2.0,3,3,1,2,3,1,2.0,5.0,2.0,2.0,1.0
4512,2,4.0,3.0,2,3,3,3.0,4.0,1.0,4.0,4.0,3,1.0,3.0,1.0,4.0,1.0,7.0,3,3,1,1,2,2,1.0,5.0,2.0,2.0,2.0
4513,1,2.0,6.0,2,2,3,7.0,2.0,1.0,6.0,4.0,3,3.0,1.0,3.0,3.0,3.0,7.0,2,3,1,1,2,3,5.0,3.0,1.0,1.0,1.0
4514,1,2.0,5.0,1,2,3,4.0,3.0,1.0,6.0,3.0,1,1.0,2.0,2.0,2.0,3.0,7.0,2,3,1,2,1,3,7.0,6.0,-1.0,-1.0,-1.0
4515,1,3.0,6.0,2,2,3,5.0,2.0,2.0,3.0,5.0,1,1.0,2.0,3.0,2.0,3.0,7.0,2,3,1,1,2,2,4.0,5.0,2.0,2.0,2.0
4516,2,4.0,3.0,2,2,2,3.0,4.0,5.0,4.0,4.0,2,2.0,2.0,3.0,3.0,3.0,5.0,2,2,2,1,2,3,5.0,4.0,2.0,2.0,1.0
4517,1,2.0,4.0,2,2,3,4.0,3.0,1.0,3.0,5.0,2,3.0,2.0,3.0,2.0,2.0,5.0,1,2,2,1,2,3,4.0,4.0,1.0,-1.0,2.0
4518,2,2.0,4.0,2,2,1,3.0,2.0,2.0,2.0,1.0,1,3.0,1.0,3.0,2.0,3.0,2.0,2,2,3,2,1,1,2.0,4.0,-1.0,-1.0,-1.0
4519,2,7.0,1.0,2,3,3,2.0,7.0,7.0,2.0,2.0,1,3.0,1.0,3.0,3.0,3.0,7.0,1,1,3,1,3,1,7.0,1.0,1.0,1.0,1.0
4520,2,2.0,5.0,2,2,3,5.0,2.0,2.0,5.0,3.0,3,1.0,3.0,1.0,4.0,3.0,6.0,2,3,1,1,2,2,3.0,5.0,2.0,2.0,1.0
4521,2,1.0,7.0,2,2,2,7.0,1.0,1.0,7.0,5.0,2,3.0,1.0,3.0,2.0,1.0,4.0,2,2,2,1,2,2,7.0,1.0,1.0,1.0,1.0
4522,1,2.0,2.0,1,2,2,3.0,1.0,1.0,3.0,4.0,2,1.0,3.0,1.0,3.0,2.0,7.0,2,2,1,2,3,1,7.0,4.0,2.0,2.0,1.0
4523,2,1.0,6.0,2,2,3,4.0,4.0,1.0,7.0,4.0,2,1.0,3.0,4.0,1.0,3.0,1.0,3,3,1,2,1,1,4.0,4.0,2.0,2.0,1.0
4524,2,2.0,5.0,2,2,3,5.0,7.0,1.0,5.0,4.0,1,1.0,3.0,2.0,3.0,3.0,6.0,2,3,2,1,2,3,2.0,3.0,2.0,-1.0,1.0
4525,1,3.0,5.0,1,3,3,4.0,4.0,3.0,4.0,2.0,1,2.0,2.0,3.0,1.0,2.0,6.0,1,3,3,1,2,2,4.0,4.0,2.0,-1.0,2.0
4526,2,2.0,7.0,2,3,3,7.0,2.0,1.0,7.0,5.0,3,3.0,2.0,2.0,3.0,3.0,6.0,2,3,2,1,2,3,6.0,1.0,2.0,1.0,2.0
4527,2,1.0,6.0,1,3,3,4.0,1.0,1.0,7.0,4.0,1,1.0,3.0,2.0,2.0,3.0,1.0,1,3,1,1,3,1,1.0,5.0,2.0,2.0,1.0
4528,2,3.0,5.0,2,2,1,5.0,5.0,3.0,5.0,5.0,1,2.0,2.0,1.0,4.0,2.0,7.0,3,3,1,1,3,3,4.0,4.0,2.0,2.0,1.0
4529,-1,-1.0,-1.0,2,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0
4530,1,4.0,4.0,1,2,2,4.0,4.0,4.0,4.0,2.0,3,2.0,2.0,3.0,2.0,3.0,4.0,2,2,2,2,1,1,4.0,4.0,2.0,2.0,1.0
4531,2,1.0,6.0,1,2,3,4.0,1.0,1.0,4.0,3.0,1,1.0,3.0,2.0,3.0,1.0,4.0,3,3,1,2,1,1,2.0,4.0,2.0,2.0,2.0
4532,2,1.0,6.0,1,3,3,6.0,1.0,1.0,7.0,5.0,1,1.0,3.0,3.0,1.0,1.0,1.0,3,3,1,1,3,2,1.0,6.0,2.0,2.0,1.0
4533,1,4.0,6.0,2,2,2,5.0,4.0,2.0,7.0,5.0,3,2.0,2.0,4.0,2.0,4.0,5.0,1,3,1,2,1,2,4.0,5.0,1.0,1.0,2.0
4534,1,2.0,6.0,2,1,3,6.0,2.0,2.0,5.0,5.0,3,2.0,2.0,4.0,2.0,3.0,6.0,2,3,1,1,2,2,2.0,5.0,-1.0,-1.0,-1.0
4535,1,2.0,5.0,2,1,3,5.0,2.0,1.0,4.0,5.0,3,3.0,2.0,1.0,4.0,1.0,7.0,1,3,1,1,2,3,4.0,7.0,1.0,1.0,2.0
4536,2,3.0,7.0,2,1,1,7.0,2.0,2.0,7.0,5.0,3,1.0,1.0,5.0,1.0,4.0,7.0,1,3,3,1,2,3,3.0,7.0,-1.0,-1.0,-1.0
4537,1,4.0,4.0,2,3,3,3.0,2.0,4.0,4.0,5.0,3,3.0,1.0,2.0,2.0,2.0,5.0,3,3,1,1,1,2,7.0,2.0,1.0,1.0,1.0
4538,2,1.0,6.0,1,3,3,5.0,2.0,1.0,5.0,3.0,1,1.0,3.0,2.0,4.0,3.0,4.0,1,3,3,2,3,1,1.0,5.0,2.0,2.0,1.0
4539,2,5.0,2.0,2,3,2,7.0,2.0,6.0,2.0,5.0,3,3.0,1.0,1.0,2.0,3.0,7.0,2,3,1,1,2,2,4.0,6.0,1.0,1.0,1.0
4540,2,1.0,2.0,1,1,3,2.0,1.0,1.0,2.0,5.0,1,3.0,3.0,1.0,3.0,1.0,1.0,1,1,1,1,3,3,6.0,7.0,5.0,5.0,1.0
4541,2,1.0,7.0,2,1,2,7.0,1.0,1.0,7.0,5.0,3,3.0,1.0,1.0,4.0,2.0,7.0,1,3,2,1,1,2,2.0,7.0,1.0,1.0,1.0
4542,2,2.0,6.0,2,3,3,6.0,2.0,2.0,6.0,3.0,1,1.0,3.0,2.0,2.0,3.0,3.0,2,3,3,2,1,2,2.0,6.0,2.0,-1.0,1.0
4543,1,1.0,6.0,2,3,3,6.0,1.0,1.0,4.0,3.0,1,1.0,3.0,2.0,2.0,3.0,6.0,1,3,1,1,3,1,2.0,5.0,-1.0,-1.0,-1.0
4544,1,2.0,5.0,2,1,3,3.0,2.0,7.0,2.0,3.0,1,1.0,2.0,2.0,2.0,1.0,3.0,2,1,1,2,1,1,2.0,5.0,-1.0,2.0,-1.0
4545,2,3.0,4.0,2,3,3,5.0,3.0,1.0,5.0,5.0,1,1.0,3.0,3.0,2.0,3.0,7.0,1,3,1,1,2,1,1.0,5.0,2.0,-1.0,1.0
4546,2,3.0,6.0,2,2,2,6.0,3.0,3.0,6.0,5.0,2,1.0,1.0,3.0,2.0,3.0,7.0,1,2,1,2,2,2,5.0,3.0,1.0,-1.0,2.0
4547,2,1.0,6.0,2,1,1,7.0,2.0,1.0,7.0,5.0,1,1.0,1.0,4.0,1.0,3.0,5.0,2,2,1,1,2,3,1.0,7.0,5.0,5.0,1.0
4548,2,3.0,7.0,2,3,2,7.0,2.0,4.0,7.0,5.0,3,3.0,2.0,4.0,1.0,3.0,7.0,1,3,1,1,3,3,4.0,5.0,1.0,1.0,1.0
4549,2,4.0,4.0,2,3,2,4.0,4.0,4.0,3.0,3.0,1,3.0,1.0,3.0,1.0,2.0,4.0,2,2,1,1,2,1,5.0,2.0,-1.0,-1.0,-1.0
4550,1,3.0,7.0,1,1,3,6.0,5.0,1.0,6.0,5.0,3,3.0,2.0,2.0,3.0,3.0,7.0,1,2,1,1,3,2,5.0,3.0,1.0,1.0,1.0
4551,2,4.0,4.0,2,1,2,4.0,4.0,4.0,4.0,5.0,1,3.0,3.0,1.0,2.0,2.0,5.0,1,1,3,1,2,1,3.0,5.0,5.0,5.0,1.0
4552,2,1.0,7.0,2,2,3,7.0,1.0,7.0,1.0,5.0,3,3.0,1.0,3.0,1.0,3.0,7.0,2,3,2,2,1,2,7.0,2.0,1.0,1.0,1.0
4553,2,7.0,6.0,2,2,3,4.0,1.0,1.0,5.0,5.0,1,1.0,3.0,1.0,2.0,3.0,7.0,2,3,1,2,1,1,7.0,3.0,2.0,2.0,1.0
4554,2,1.0,4.0,2,3,3,4.0,1.0,1.0,3.0,3.0,1,1.0,3.0,1.0,2.0,2.0,1.0,1,3,1,1,2,1,1.0,4.0,-1.0,-1.0,-1.0
4555,1,1.0,7.0,2,2,3,5.0,2.0,1.0,7.0,3.0,1,1.0,1.0,2.0,2.0,2.0,6.0,1,3,2,2,2,2,3.0,5.0,2.0,2.0,2.0
4556,2,4.0,4.0,1,2,2,4.0,4.0,4.0,4.0,3.0,2,2.0,3.0,3.0,2.0,3.0,4.0,2,2,2,1,2,1,4.0,4.0,2.0,-1.0,1.0
4557,2,2.0,6.0,2,3,3,4.0,1.0,1.0,5.0,3.0,-1,1.0,3.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,1,2,-1,3.0,5.0,2.0,-1.0,1.0
4558,2,1.0,7.0,2,3,2,5.0,2.0,4.0,7.0,3.0,2,3.0,1.0,3.0,2.0,3.0,4.0,2,3,1,1,2,2,3.0,5.0,1.0,1.0,1.0
4559,2,5.0,7.0,2,2,1,7.0,2.0,2.0,6.0,5.0,3,1.0,1.0,3.0,1.0,3.0,7.0,1,3,2,1,1,3,5.0,7.0,1.0,1.0,1.0
4560,2,5.0,6.0,2,3,2,5.0,3.0,4.0,6.0,5.0,2,1.0,1.0,1.0,3.0,3.0,6.0,1,3,3,2,2,2,4.0,2.0,1.0,1.0,1.0
4561,2,1.0,7.0,2,2,2,7.0,1.0,1.0,7.0,5.0,2,2.0,2.0,3.0,1.0,3.0,7.0,3,3,1,1,2,2,4.0,7.0,1.0,1.0,1.0
4562,1,3.0,7.0,2,2,2,4.0,3.0,6.0,7.0,5.0,3,3.0,2.0,2.0,4.0,3.0,7.0,1,3,1,1,3,3,6.0,6.0,1.0,1.0,1.0
4563,1,-1.0,-1.0,2,1,2,-1.0,-1.0,-1.0,-1.0,5.0,2,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,-1,-1,-1,1,1,-1,-1.0,-1.0,-1.0,-1.0,-1.0
4564,2,2.0,5.0,1,2,3,4.0,2.0,1.0,5.0,4.0,1,1.0,3.0,3.0,2.0,3.0,2.0,2,3,1,2,2,2,3.0,4.0,2.0,2.0,1.0
4565,1,3.0,7.0,2,1,1,7.0,3.0,4.0,7.0,5.0,3,3.0,2.0,3.0,2.0,3.0,7.0,1,3,3,2,1,3,5.0,5.0,1.0,1.0,1.0
4566,2,3.0,5.0,2,2,2,5.0,1.0,7.0,2.0,5.0,3,2.0,3.0,1.0,3.0,1.0,7.0,3,3,1,1,3,1,2.0,5.0,2.0,2.0,1.0
4567,1,5.0,3.0,2,2,2,4.0,2.0,2.0,1.0,3.0,2,2.0,3.0,-1.0,-1.0,3.0,4.0,2,2,1,1,1,-1,5.0,4.0,1.0,1.0,1.0
4568,2,1.0,5.0,2,3,3,7.0,1.0,1.0,7.0,4.0,3,1.0,3.0,1.0,4.0,2.0,6.0,1,3,1,1,2,1,1.0,7.0,2.0,2.0,1.0
4569,1,4.0,7.0,2,3,3,6.0,3.0,4.0,5.0,4.0,2,1.0,2.0,3.0,2.0,3.0,6.0,3,3,1,2,2,2,5.0,6.0,2.0,-1.0,2.0
4570,1,5.0,5.0,1,2,2,4.0,4.0,5.0,5.0,5.0,2,3.0,3.0,1.0,1.0,1.0,4.0,2,2,2,1,2,2,4.0,4.0,-1.0,-1.0,-1.0
4571,2,2.0,6.0,2,2,3,5.0,2.0,1.0,5.0,5.0,2,1.0,3.0,2.0,2.0,3.0,7.0,1,3,1,1,3,2,3.0,4.0,-1.0,-1.0,-1.0
4572,2,3.0,7.0,2,3,1,7.0,3.0,4.0,7.0,5.0,3,3.0,1.0,3.0,3.0,3.0,7.0,3,3,1,1,2,2,4.0,7.0,1.0,1.0,1.0
4573,1,4.0,6.0,2,2,3,6.0,3.0,3.0,6.0,5.0,3,1.0,1.0,1.0,2.0,2.0,6.0,1,1,2,1,2,3,4.0,4.0,5.0,2.0,2.0
4574,1,3.0,6.0,1,3,3,4.0,4.0,7.0,7.0,3.0,2,1.0,3.0,1.0,4.0,1.0,7.0,1,2,-1,2,2,-1,4.0,4.0,2.0,2.0,1.0
4575,1,2.0,7.0,1,1,2,6.0,2.0,2.0,6.0,5.0,2,2.0,3.0,5.0,1.0,3.0,6.0,3,2,3,2,2,1,2.0,6.0,2.0,2.0,1.0
4576,1,2.0,5.0,2,2,2,4.0,2.0,1.0,5.0,3.0,2,3.0,1.0,4.0,3.0,3.0,2.0,3,1,1,1,3,3,1.0,5.0,1.0,1.0,2.0
4577,2,4.0,2.0,2,2,3,5.0,3.0,5.0,3.0,5.0,2,1.0,2.0,3.0,2.0,3.0,7.0,1,3,1,1,2,1,5.0,3.0,1.0,1.0,2.0
4578,2,7.0,6.0,1,2,3,4.0,4.0,1.0,7.0,3.0,2,1.0,3.0,1.0,4.0,3.0,6.0,2,2,1,1,3,2,2.0,6.0,2.0,2.0,1.0
4579,2,3.0,1.0,2,3,3,2.0,7.0,-1.0,7.0,3.0,1,1.0,3.0,3.0,4.0,2.0,1.0,3,3,1,1,3,3,1.0,7.0,2.0,-1.0,1.0
4580,2,4.0,2.0,2,1,2,1.0,7.0,3.0,3.0,5.0,2,3.0,1.0,2.0,1.0,3.0,7.0,2,2,2,1,1,1,4.0,3.0,-1.0,-1.0,-1.0
4581,1,2.0,6.0,1,2,2,6.0,3.0,1.0,6.0,4.0,2,1.0,2.0,1.0,3.0,3.0,6.0,3,3,1,2,2,2,4.0,6.0,2.0,2.0,1.0
4582,2,4.0,6.0,1,2,2,3.0,4.0,3.0,7.0,4.0,2,1.0,1.0,2.0,2.0,1.0,7.0,1,3,3,2,1,2,4.0,6.0,1.0,1.0,1.0
4583,2,3.0,6.0,2,2,2,6.0,3.0,2.0,6.0,5.0,3,3.0,1.0,3.0,4.0,2.0,7.0,3,3,1,2,2,2,5.0,2.0,1.0,1.0,1.0
4584,1,2.0,7.0,2,1,3,5.0,2.0,1.0,1.0,4.0,1,2.0,2.0,2.0,4.0,1.0,4.0,1,3,1,1,2,2,3.0,3.0,2.0,2.0,2.0
4585,1,5.0,6.0,2,3,3,2.0,3.0,4.0,5.0,5.0,3,3.0,1.0,1.0,4.0,1.0,7.0,1,3,1,1,2,3,4.0,5.0,1.0,1.0,2.0
4586,2,4.0,2.0,2,3,3,7.0,1.0,2.0,4.0,4.0,1,1.0,3.0,3.0,3.0,1.0,7.0,3,3,1,1,3,3,2.0,5.0,-1.0,-1.0,-1.0
4587,1,4.0,4.0,1,1,2,4.0,4.0,4.0,4.0,3.0,-1,2.0,2.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,2,1,-1,4.0,4.0,2.0,-1.0,2.0
4588,2,3.0,7.0,2,3,1,7.0,2.0,2.0,6.0,5.0,3,2.0,1.0,3.0,2.0,3.0,7.0,1,3,1,1,2,1,4.0,6.0,1.0,1.0,1.0
4589,2,1.0,5.0,2,2,3,4.0,2.0,1.0,6.0,4.0,2,1.0,3.0,3.0,1.0,3.0,6.0,1,3,1,1,3,2,5.0,3.0,2.0,2.0,1.0
